train_mean,train_st_dev,train_max,train_min,train_loss,train_epsilon,test_mean,test_st_dev,test_max,test_min
1067.48148148,278.856178299,1701.0,681.0,0.00763756,0.1,1034.75,213.083757006,1446.0,821.0
1032.42857143,236.291501052,1571.0,721.0,0.00804763,0.1,1290.4,356.887713434,1971.0,846.0
1125.64285714,336.130630887,2081.0,581.0,0.00863321,0.1,1280.85,314.263309185,1971.0,836.0
1104.55555556,335.50286562,1841.0,686.0,0.00890145,0.1,1662.75,283.15223379,2146.0,1001.0
1043.89285714,251.669332272,1521.0,569.0,0.00767768,0.1,904.75,228.898858669,1776.0,826.0
1092.62962963,245.117983405,1700.0,716.0,0.00679055,0.1,893.65,199.913550066,1521.0,656.0
998.222222222,249.523001735,1511.0,521.0,0.00689711,0.1,531.3,200.706028808,1221.0,371.0
972.25,278.508864311,1971.0,596.0,0.00589052,0.1,1329.5,367.726460837,2171.0,846.0
972.296296296,184.253210398,1351.0,596.0,0.00555416,0.1,848.75,59.3606561621,1066.0,826.0
1048.25925926,314.571618483,2006.0,721.0,0.00577233,0.1,893.6,206.874212989,1751.0,826.0
1088.0,286.356421266,1771.0,791.0,0.00606139,0.1,1542.75,271.777827462,2056.0,951.0
989.888888889,304.157407266,1881.0,596.0,0.00778223,0.1,1455.25,314.358215258,1916.0,801.0
987.851851852,293.819509186,2051.0,706.0,0.00647767,0.1,616.7,226.023914664,1146.0,371.0
1025.28571429,366.661371328,2066.0,681.0,0.0056872,0.1,503.45,188.451711321,1096.0,371.0
947.071428571,283.587845872,1946.0,671.0,0.00660563,0.1,696.0,30.0,786.0,686.0
930.827586207,254.925556269,1696.0,596.0,0.00556073,0.1,966.75,230.799019712,1416.0,596.0
855.517241379,238.833316669,1697.0,596.0,0.00470332,0.1,572.75,178.628630124,976.0,371.0
815.0,136.914815366,1331.0,596.0,0.00442775,0.1,644.25,235.691933464,1346.0,371.0
908.166666667,310.8662181,2031.0,596.0,0.00416403,0.1,599.5,178.93504408,946.0,371.0
826.333333333,236.413949579,1836.0,596.0,0.00412093,0.1,802.25,195.076106943,1421.0,696.0
868.068965517,196.769238385,1521.0,596.0,0.00449951,0.1,904.35,215.649547878,1596.0,696.0
916.0,294.853070754,1861.0,596.0,0.00494735,0.1,978.5,406.055722777,2571.0,796.0
866.322580645,317.223172393,1941.0,596.0,0.00573645,0.1,670.75,269.511015545,1346.0,371.0
872.379310345,194.164419091,1406.0,656.0,0.00636146,0.1,902.25,257.361006176,1706.0,806.0
821.64516129,228.504047876,1816.0,596.0,0.00580184,0.1,521.95,107.704445126,696.0,371.0
958.0,262.791425532,1566.0,596.0,0.0057273,0.1,762.0,120.588142037,1196.0,681.0
903.419354839,334.364758734,2151.0,596.0,0.00616971,0.1,712.45,288.486477153,1821.0,376.0
767.40625,168.357109178,1346.0,596.0,0.00562394,0.1,572.25,179.324252403,921.0,371.0
816.967741935,222.914779589,1836.0,596.0,0.00516037,0.1,1307.35,259.159463458,1721.0,861.0
874.709677419,244.315923655,1526.0,596.0,0.00509076,0.1,506.25,131.289708279,901.0,371.0
816.666666667,148.737651215,1306.0,596.0,0.00473544,0.1,560.85,169.26437162,906.0,376.0
886.666666667,214.649844061,1446.0,671.0,0.00462492,0.1,587.75,260.289622344,1446.0,371.0
869.5,305.080522158,1821.0,596.0,0.00529657,0.1,552.9,142.611675539,821.0,371.0
829.75,245.69416965,1516.0,596.0,0.00533696,0.1,675.25,250.683241362,1274.0,371.0
764.59375,143.539162638,1246.0,596.0,0.00433006,0.1,555.2,167.16805915,921.0,371.0
817.939393939,278.732622983,1786.0,575.0,0.00406883,0.1,963.5,231.043827011,1816.0,721.0
807.129032258,196.832619565,1496.0,596.0,0.00392202,0.1,574.9,128.54178309,821.0,371.0
978.8125,360.240669336,1821.0,596.0,0.00491945,0.1,1147.75,192.7256794,1321.0,711.0
944.166666667,238.839148568,1441.0,596.0,0.00675914,0.1,721.75,324.277176964,1971.0,596.0
949.833333333,240.113456979,1396.0,596.0,0.00662156,0.1,890.25,284.272206696,1631.0,681.0
965.310344828,302.913223428,1861.0,681.0,0.0069424,0.1,534.5,150.931275752,821.0,371.0
817.451612903,188.346769877,1346.0,596.0,0.00703223,0.1,711.75,41.5413950175,801.0,691.0
996.35483871,341.543795745,1751.0,407.0,0.00595894,0.1,699.0,186.563662057,1221.0,596.0
927.875,280.200123795,1721.0,596.0,0.00644409,0.1,637.25,126.805707679,1096.0,596.0
1009.4375,344.395751417,1851.0,596.0,0.00682201,0.1,491.4,108.694710083,696.0,371.0
1062.5,339.67668451,1721.0,596.0,0.00720648,0.1,930.75,271.405945956,1591.0,696.0
1009.33333333,351.132295423,1751.0,596.0,0.0100673,0.1,634.75,99.2077995926,921.0,596.0
1035.62068966,384.198979858,1971.0,596.0,0.0104682,0.1,617.4,231.468658786,1421.0,371.0
1094.58064516,331.621799178,1571.0,447.0,0.00923884,0.1,498.15,152.103016078,901.0,371.0
1080.74193548,380.336859838,1941.0,596.0,0.0096665,0.1,1439.75,220.776329121,1646.0,696.0
1135.24137931,366.793529741,1831.0,596.0,0.0107475,0.1,826.25,197.417546079,1471.0,596.0
1041.25806452,323.799118107,1696.0,596.0,0.00986419,0.1,1408.1,278.987078554,1846.0,673.0
1124.83333333,408.280302679,2571.0,596.0,0.0102608,0.1,1201.0,241.42804311,1871.0,921.0
1342.61290323,332.563714722,2021.0,696.0,0.0120258,0.1,1794.6,234.994765899,2226.0,1300.0
1566.4,433.659666866,2471.0,416.0,0.0182611,0.1,1564.75,333.973034091,2371.0,996.0
1102.25806452,337.806966041,1911.0,587.0,0.0186309,0.1,695.8,288.3263082,1346.0,371.0
1174.83333333,380.150591506,2196.0,516.0,0.0145673,0.1,633.55,463.587152001,2371.0,371.0
1218.76666667,319.653320889,1721.0,596.0,0.0110087,0.1,1291.5,96.0976066299,1521.0,1121.0
1276.33333333,405.801538796,2246.0,686.0,0.0121436,0.1,1218.8,156.398401526,1406.0,781.0
1294.76666667,408.202293259,2266.0,596.0,0.014973,0.1,1277.75,284.99243411,1941.0,596.0
1184.66666667,468.353380354,2556.0,576.0,0.016741,0.1,560.25,242.204846153,1521.0,371.0
1069.33333333,440.294093634,2261.0,596.0,0.0160808,0.1,633.5,276.556413775,1217.0,371.0
1175.48275862,358.525103309,2141.0,596.0,0.0127312,0.1,667.2,272.031909893,1446.0,371.0
1354.17241379,423.797045519,2141.0,596.0,0.0114985,0.1,1476.0,266.997190996,2446.0,1246.0
1540.16666667,433.399514177,2571.0,721.0,0.017333,0.1,2074.5,421.218767388,2611.0,1196.0
1643.5,475.448096912,2341.0,696.0,0.0213614,0.1,2008.0,263.625681602,2516.0,1496.0
1521.71428571,335.547831074,2146.0,1011.0,0.0214368,0.1,1737.2,260.878055804,2246.0,1196.0
1323.06896552,377.243900893,2046.0,721.0,0.0194096,0.1,1554.75,192.236020298,1946.0,1196.0
1095.0,365.110485561,2371.0,596.0,0.0161366,0.1,1356.25,171.358359878,1841.0,1201.0
1267.09677419,368.539344846,2146.0,596.0,0.0137007,0.1,2050.25,244.776811606,2346.0,1286.0
1765.25925926,418.499753758,2571.0,1096.0,0.0163678,0.1,924.75,339.344496788,2136.0,686.0
1593.7,380.372374566,2536.0,946.0,0.0235869,0.1,2126.5,241.012966456,2601.0,1596.0
1529.92857143,443.106640548,2596.0,821.0,0.0237431,0.1,587.0,187.430253695,1221.0,371.0
1297.96428571,371.352112666,2126.0,596.0,0.0187944,0.1,1409.75,310.664107196,2231.0,881.0
1318.4137931,316.795976686,1926.0,786.0,0.0157947,0.1,1653.75,297.100467014,2146.0,1191.0
1198.83333333,426.504559048,2266.0,596.0,0.0136478,0.1,1287.25,104.125825327,1526.0,1101.0
1333.43333333,502.1842745,2351.0,596.0,0.0142283,0.1,1462.0,415.853339532,2371.0,696.0
1185.67741935,327.110851005,1931.0,596.0,0.0150614,0.1,1473.5,160.058583025,1671.0,1121.0
1320.66666667,412.522591974,2176.0,596.0,0.0162567,0.1,1151.5,279.172437751,1506.0,596.0
1361.17857143,315.131724564,1866.0,596.0,0.0168848,0.1,1429.5,356.97373853,2236.0,986.0
1218.06451613,382.739862425,1906.0,596.0,0.0156517,0.1,744.75,340.998075508,1946.0,596.0
1278.90322581,346.595828097,2046.0,676.0,0.0153946,0.1,1721.5,398.092011977,2531.0,1206.0
1435.62068966,441.18909964,2456.0,596.0,0.015946,0.1,637.65,354.594454976,1946.0,371.0
1297.875,392.01185808,2046.0,596.0,0.0164388,0.1,1578.0,263.36970213,1946.0,1021.0
1535.64285714,462.610852683,2341.0,596.0,0.0160046,0.1,1216.5,114.5960296,1406.0,1006.0
1429.5483871,298.127039246,2216.0,921.0,0.0232875,0.1,809.1,576.377905545,2771.0,371.0
1520.82758621,441.655355489,2471.0,251.0,0.0238632,0.1,849.75,431.084431985,1721.0,371.0
1430.65517241,344.313237085,2171.0,701.0,0.0218401,0.1,1663.75,256.112646115,2156.0,1196.0
1504.44827586,397.821878891,2371.0,596.0,0.0200612,0.1,1324.75,219.55565923,2121.0,1071.0
1215.74193548,382.830794573,2106.0,596.0,0.0218427,0.1,1036.25,324.751732097,1846.0,681.0
1167.53333333,322.932163499,1846.0,696.0,0.0190398,0.1,924.25,145.561627842,1446.0,696.0
999.4375,349.415667356,1661.0,396.0,0.0135657,0.1,627.1,267.324690218,1346.0,371.0
1050.35483871,286.099300197,1586.0,596.0,0.00971311,0.1,1560.75,333.970339252,2121.0,911.0
1151.51724138,344.18405468,1821.0,696.0,0.00937047,0.1,1466.0,156.204993518,2006.0,1306.0
1501.82142857,377.815625251,2296.0,596.0,0.0138671,0.1,1647.5,372.364404851,2471.0,1196.0
1561.55555556,431.921489208,2456.0,596.0,0.0173671,0.1,1587.5,244.96989611,1946.0,1071.0
1237.37931034,364.689042203,2061.0,596.0,0.0183127,0.1,778.5,341.374061698,1946.0,596.0
1197.66666667,305.306767403,1766.0,596.0,0.0149808,0.1,1478.45,389.012271657,2271.0,721.0
1440.81481481,289.077336447,2011.0,596.0,0.0144392,0.1,1654.25,359.003046644,2761.0,1211.0
1440.96666667,409.645984018,2136.0,596.0,0.0178786,0.1,1979.9,287.030120371,2346.0,1496.0
1404.61290323,445.742126912,2046.0,596.0,0.0204663,0.1,2013.0,259.376174696,2431.0,1421.0
1486.5,375.194060898,2211.0,821.0,0.0196927,0.1,1145.75,65.5643767606,1301.0,1001.0
1273.75862069,522.686340649,2171.0,596.0,0.0183226,0.1,1569.75,346.543197163,2331.0,981.0
1217.03448276,325.976991229,2031.0,596.0,0.0169603,0.1,1215.25,209.304055145,1561.0,876.0
1369.96551724,311.429903859,1916.0,696.0,0.016905,0.1,1598.0,281.697532826,2231.0,1081.0
1575.46153846,382.134111654,2271.0,796.0,0.0168466,0.1,1853.5,365.850037584,2571.0,1196.0
1443.40740741,460.58813121,2396.0,596.0,0.0213799,0.1,1815.5,357.298544637,2526.0,996.0
1533.67857143,364.205304501,2041.0,596.0,0.0221628,0.1,1656.0,311.648840845,2226.0,1206.0
1579.10714286,374.904210555,2366.0,891.0,0.0223178,0.1,1519.75,278.44153336,2071.0,1096.0
1388.75862069,320.448463248,1961.0,596.0,0.0223299,0.1,1534.5,315.309768323,2656.0,1206.0
1465.10714286,293.34600965,2166.0,711.0,0.0196939,0.1,1386.0,279.12810679,2531.0,1106.0
1371.34482759,351.185016162,2021.0,596.0,0.0186342,0.1,1184.25,274.773884312,1931.0,881.0
1495.44827586,465.20114939,2471.0,596.0,0.0199412,0.1,1337.25,480.187137999,2871.0,796.0
1546.0,483.330757028,2671.0,596.0,0.0208365,0.1,1357.25,405.622592443,2796.0,1121.0
1503.0,468.763622024,2346.0,671.0,0.0217224,0.1,1901.75,257.154015135,2271.0,1296.0
1417.89655172,552.276501515,2571.0,596.0,0.0210616,0.1,1478.5,395.924550893,2146.0,996.0
1506.89285714,495.663432704,2446.0,596.0,0.02023,0.1,1284.0,506.076575233,2586.0,596.0
1274.16666667,452.493983999,2046.0,596.0,0.0201171,0.1,1416.75,601.326190599,2446.0,696.0
1451.0,457.534622771,2346.0,721.0,0.0201188,0.1,1880.5,305.670983248,2446.0,1296.0
1420.31034483,522.092481136,2571.0,596.0,0.0191035,0.1,1443.25,356.095054024,2226.0,896.0
1500.17241379,483.73675293,2471.0,776.0,0.019762,0.1,1816.0,452.050882092,2771.0,1096.0
1222.83870968,512.273685469,2168.0,596.0,0.0221564,0.1,950.5,112.371037194,1201.0,696.0
1057.54545455,390.059520781,1916.0,596.0,0.0164148,0.1,892.4,332.539531485,1706.0,676.0
1237.66666667,375.837583125,2201.0,596.0,0.0130804,0.1,1396.75,593.778736147,2671.0,596.0
1314.5862069,369.98150161,2246.0,681.0,0.0161354,0.1,1494.4,221.813299872,1851.0,1101.0
1165.3,421.897945796,1846.0,596.0,0.0167893,0.1,1088.5,264.114085198,1646.0,821.0
1332.60714286,301.232745716,1826.0,696.0,0.0151272,0.1,1121.0,351.301152859,2026.0,676.0
1314.64516129,448.623885029,2101.0,596.0,0.0166903,0.1,1551.45,330.116415072,2171.0,921.0
1516.19354839,418.008907094,2371.0,696.0,0.0210099,0.1,1156.75,288.354274288,2331.0,921.0
1430.10714286,447.363414055,2241.0,596.0,0.0206703,0.1,1700.0,472.50026455,2686.0,1096.0
1556.68965517,288.045506875,2096.0,921.0,0.0200636,0.1,1537.5,349.356909192,2161.0,721.0
1413.83333333,394.454651668,2306.0,696.0,0.0208216,0.1,956.0,92.736184955,1176.0,776.0
1578.75862069,373.883593831,2286.0,696.0,0.0214901,0.1,1516.0,364.43106344,2436.0,696.0
1429.33333333,356.78502709,2131.0,596.0,0.0204938,0.1,1789.3,372.655215984,2536.0,1052.0
1535.27586207,308.252907423,2096.0,821.0,0.0210184,0.1,1678.5,420.037200733,2526.0,976.0
1416.86206897,295.912000449,1931.0,921.0,0.019389,0.1,1139.75,312.789366028,2231.0,921.0
1327.31034483,374.078371233,2106.0,691.0,0.0168438,0.1,946.75,288.891307415,1891.0,721.0
1427.33333333,299.841439579,2146.0,786.0,0.0180842,0.1,1504.25,273.227354963,1991.0,1106.0
1471.83333333,400.791058062,2256.0,671.0,0.021369,0.1,1830.5,342.93548956,2571.0,1246.0
1570.53333333,307.112545422,2331.0,821.0,0.0228691,0.1,1938.35,349.521998592,2771.0,1391.0
1463.0,395.913410447,2281.0,846.0,0.0231056,0.1,1371.0,204.633819297,2096.0,1196.0
1398.03571429,412.14348075,2518.0,816.0,0.0221325,0.1,1372.5,269.114752476,2006.0,1106.0
1506.53571429,318.288781965,2271.0,806.0,0.0199387,0.1,1793.0,323.099829774,2531.0,1281.0
1541.63333333,343.104404259,2471.0,996.0,0.0193817,0.1,1546.95,426.044184915,2481.0,981.0
1515.27586207,445.374146978,2527.0,713.0,0.0210626,0.1,1704.75,268.127185306,2126.0,1076.0
1618.65517241,398.896000262,2326.0,896.0,0.0201112,0.1,1892.4,453.322887135,3071.0,796.0
1325.75862069,402.014466644,2206.0,676.0,0.0177348,0.1,1787.25,507.646222777,2871.0,996.0
1498.4137931,494.568116521,2461.0,676.0,0.0177112,0.1,918.75,386.663532674,1946.0,671.0
1472.5,389.499541536,2226.0,776.0,0.0180472,0.1,1592.25,334.932362575,2236.0,1086.0
1429.24137931,382.120278516,2111.0,596.0,0.0195615,0.1,1617.5,298.488274477,2101.0,1176.0
1627.62962963,349.178098264,2211.0,691.0,0.0192721,0.1,1583.5,363.261269612,2596.0,1096.0
1366.13333333,374.514595473,2141.0,696.0,0.0206909,0.1,1923.0,293.208117214,2351.0,1396.0
1721.5,402.15797358,2571.0,1096.0,0.0224312,0.1,1777.0,306.339680747,2426.0,1306.0
1726.68965517,338.046426463,2631.0,1296.0,0.0249602,0.1,1942.9,335.861712614,2611.0,1436.0
1654.27586207,366.086657967,2351.0,791.0,0.0280489,0.1,1582.85,246.118320123,1941.0,991.0
1624.44444444,397.105204209,2476.0,686.0,0.0255203,0.1,1246.0,276.025361154,2111.0,1006.0
1231.06451613,354.626194426,1946.0,556.0,0.0510001,0.1,1488.45,378.166957176,2131.0,889.0
1382.89655172,395.136933474,2061.0,517.0,0.0213686,0.1,1258.0,274.414831961,1956.0,841.0
1519.96551724,394.729019469,2571.0,896.0,0.0205239,0.1,1688.25,307.38198955,2246.0,996.0
